fileName;precision;recall
1947.csv;;
747.csv;;0
178.csv;0;0
4585.csv;;0
3116.csv;;0
3186.csv;;0
1119.csv;0;0
1008.csv;;0
4339.csv;;0
4421.csv;;
936.csv;;0
1790.csv;;0
4715.csv;;0
3920.csv;;0
211.csv;;
670.csv;;0
843.csv;;0
4144.csv;;
3452.csv;0.5;0.25
739.csv;;
4713.csv;;
3030.csv;;
1326.csv;;
2210.csv;;0
3254.csv;;0
4855.csv;1.0;1.0
4230.csv;;0
850.csv;;0
4031.csv;0;0
244.csv;;0
70.csv;0;0
2922.csv;;
4195.csv;;
4961.csv;;
4350.csv;;
4987.csv;;0
1506.csv;;0
1963.csv;;0
4004.csv;;
825.csv;1.0;1.0
3257.csv;0;0
628.csv;0;0
1890.csv;0.5;0.3333333333333333
3632.csv;;0
4015.csv;0.5;0.16666666666666666
4989.csv;;0
3891.csv;;
835.csv;;0
2226.csv;0;0
2774.csv;0.5;0.5
2759.csv;;0
1803.csv;;0
127.csv;;
837.csv;;0
338.csv;;0
3003.csv;0;0
2489.csv;0;0
3852.csv;;
3954.csv;;
1755.csv;;
4844.csv;;0
1534.csv;;0
1907.csv;;0
686.csv;;0
2793.csv;0;0
4436.csv;;0
2089.csv;;0
4404.csv;;
1611.csv;0;0
844.csv;0;0
2818.csv;;
1172.csv;0;0
2682.csv;;
3848.csv;;0
3144.csv;;0
2310.csv;0;0
2411.csv;0;0
3887.csv;;
4458.csv;;
845.csv;;
1416.csv;;0
190.csv;;
958.csv;0;0
4716.csv;;
4492.csv;;
1614.csv;;0
2400.csv;;0
231.csv;;0
1157.csv;0.5;0.3333333333333333
1668.csv;;0
262.csv;;0
2502.csv;;0
995.csv;;0
4238.csv;;0
849.csv;1.0;1.0
1690.csv;;0
2920.csv;0;0
1151.csv;;0
1147.csv;;
927.csv;;0
2314.csv;0;0
2241.csv;;0
2956.csv;;0
1160.csv;;0
2659.csv;;0
1112.csv;0;0
55.csv;;
1493.csv;;
3484.csv;;0
2142.csv;0;0
316.csv;;
815.csv;;
2329.csv;;0
4636.csv;;0
2919.csv;0;0
1471.csv;;0
2874.csv;;0
4000.csv;0;0
4494.csv;;0
961.csv;;0
4417.csv;0.6666666666666666;0.6666666666666666
4599.csv;1.0;0.4
1078.csv;;
4277.csv;;0
3459.csv;;0
3075.csv;;
2865.csv;;0
674.csv;0;0
2091.csv;;
2580.csv;;0
2736.csv;;0
3818.csv;0.5;0.5
165.csv;;0
3150.csv;1.0;1.0
360.csv;;0
2248.csv;;0
1030.csv;0;0
2250.csv;0;0
3070.csv;;0
4550.csv;;
1076.csv;0;0
951.csv;1.0;0.25
4437.csv;;0
2347.csv;;
3846.csv;0;0
120.csv;;0
133.csv;;0
1395.csv;;0
286.csv;;0
1753.csv;;0
521.csv;;0
1727.csv;0;0
1709.csv;;
3336.csv;;
812.csv;;
4016.csv;0;0
4405.csv;;0
1959.csv;;0
1676.csv;1.0;0.6666666666666666
3109.csv;;0
4579.csv;;0
2230.csv;0;0
3721.csv;0.5;0.25
3074.csv;;
2308.csv;0;0
558.csv;0;0
3402.csv;0;0
956.csv;0.5;0.16666666666666666
283.csv;0;0
2710.csv;0.5;0.25
3358.csv;;
820.csv;;
2265.csv;1.0;0.6666666666666666
2406.csv;;0
3945.csv;1.0;1.0
4253.csv;;0
4996.csv;0;0
4551.csv;0;0
505.csv;;
1602.csv;;0
1965.csv;0.5;0.3333333333333333
2140.csv;;
1291.csv;0;0
4008.csv;;
2023.csv;;0
1583.csv;;0
312.csv;0;0
2183.csv;;
65.csv;;0
4906.csv;;
1492.csv;;0
2392.csv;0;0
2805.csv;0;0
2596.csv;0;0
453.csv;;0
4196.csv;;0
4533.csv;;0
2390.csv;0.5;0.2
3594.csv;;
2573.csv;;0
696.csv;;0
1507.csv;;0
645.csv;;0
4859.csv;;0
3394.csv;;0
1880.csv;;0
2084.csv;;
2908.csv;;
809.csv;;0
406.csv;1.0;1.0
2820.csv;;
4852.csv;;
1520.csv;;0
4131.csv;1.0;1.0
1553.csv;;0
751.csv;;0
468.csv;0;0
464.csv;;0
3789.csv;0;0
1411.csv;;0
1385.csv;;
3439.csv;1.0;1.0
450.csv;0;0
2452.csv;;
30.csv;0;0
1214.csv;;0
4356.csv;;0
896.csv;;
168.csv;0;0
727.csv;;
3047.csv;;0
2684.csv;;
66.csv;;
631.csv;;0
2109.csv;;
3519.csv;;0
1237.csv;;0
841.csv;;0
4588.csv;1.0;0.3333333333333333
2363.csv;;0
3750.csv;1.0;1.0
728.csv;;
1090.csv;1.0;1.0
1356.csv;;0
1143.csv;;
2073.csv;1.0;0.6666666666666666
99.csv;;0
4226.csv;;
3338.csv;;
1472.csv;;
340.csv;;0
884.csv;;0
2650.csv;0;0
2384.csv;0;0
1162.csv;;0
3718.csv;1.0;0.16666666666666666
1852.csv;;0
3383.csv;;0
3508.csv;;0
3361.csv;;0
1928.csv;;0
180.csv;;0
3375.csv;0;0
4560.csv;;0
3488.csv;;
2068.csv;;0
3277.csv;;0
3561.csv;;0
894.csv;;0
4552.csv;;
1464.csv;;0
2114.csv;0;0
3677.csv;;
1063.csv;1.0;1.0
4531.csv;;0
3329.csv;;0
3181.csv;;
3278.csv;;0
3693.csv;;0
3363.csv;;0
2216.csv;;
1080.csv;0.5;0.5
2020.csv;0;0
822.csv;0;0
4235.csv;;
299.csv;;
1826.csv;;
4451.csv;0;0
4745.csv;;
719.csv;;0
3816.csv;;
4970.csv;;
4885.csv;;
1939.csv;0;0
2316.csv;;0
2409.csv;;
1656.csv;;0
2639.csv;;0
501.csv;1.0;0.6666666666666666
745.csv;1.0;1.0
3636.csv;;0
3907.csv;;
4865.csv;;
4043.csv;;0
1500.csv;0;0
978.csv;;0
4574.csv;;0
1720.csv;;
4228.csv;0;0
881.csv;0;0
873.csv;;
698.csv;;
1467.csv;;0
3604.csv;;
2284.csv;;0
4900.csv;0;0
1019.csv;1.0;1.0
3858.csv;;
1604.csv;1.0;1.0
3622.csv;;
2396.csv;0.5;0.25
4048.csv;;
1111.csv;1.0;0.4
4485.csv;;0
2474.csv;;0
4795.csv;;0
3651.csv;;
3820.csv;1.0;0.4
2899.csv;1.0;0.3333333333333333
2611.csv;0.5;0.5
43.csv;0;0
4373.csv;;
2484.csv;0;0
3906.csv;;0
438.csv;;0
3912.csv;0;0
4159.csv;0.5;0.25
4592.csv;;
1702.csv;;0
2835.csv;0.5;0.25
1925.csv;;
2118.csv;;
2231.csv;;
3547.csv;;
554.csv;;0
2164.csv;;
3930.csv;;
2197.csv;;
3506.csv;0.5;0.25
1701.csv;;
561.csv;1.0;1.0
4780.csv;;0
218.csv;;
177.csv;;0
2851.csv;;
2437.csv;;
623.csv;0;0
2460.csv;;0
803.csv;0.5;0.5
3126.csv;;0
3299.csv;;0
1453.csv;;
4232.csv;0;0
1410.csv;0.5;0.5
4879.csv;;
2875.csv;;0
3712.csv;0;0
1584.csv;;0
1016.csv;;
851.csv;;0
4831.csv;;
1044.csv;;
4170.csv;1.0;1.0
4776.csv;;0
1629.csv;;
2357.csv;;0
4801.csv;;
17.csv;0;0
2868.csv;;
2871.csv;;0
1118.csv;;0
585.csv;1.0;1.0
3656.csv;0;0
504.csv;;0
3766.csv;;0
4726.csv;;
4288.csv;0;0
3568.csv;;
4263.csv;;0
2122.csv;;0
421.csv;;0
2173.csv;;0
2128.csv;;0
3498.csv;;0
3356.csv;;0
1627.csv;;0
3083.csv;;
2686.csv;0;0
3943.csv;;
1993.csv;;
327.csv;;0
1097.csv;;
2823.csv;0;0
4612.csv;;0
4293.csv;;0
3087.csv;;
1546.csv;;0
1572.csv;0;0
702.csv;;0
2775.csv;;
4998.csv;;
4625.csv;0;0
678.csv;;0
1920.csv;;0
1559.csv;;0
1267.csv;;
1248.csv;;
600.csv;;
376.csv;;0
1935.csv;;0
1566.csv;;0
2947.csv;;0
3230.csv;;
4115.csv;;0
2040.csv;1.0;0.6666666666666666
117.csv;;0
3350.csv;;0
4792.csv;1.0;0.6666666666666666
4953.csv;;0
2393.csv;0.5;0.5
288.csv;;0
2599.csv;;0
3346.csv;;
1085.csv;;
3237.csv;;
4999.csv;;0
4413.csv;;0
3397.csv;;0
823.csv;0;0
1335.csv;;0
2918.csv;;0
2866.csv;1.0;1.0
2148.csv;;
2112.csv;;
3266.csv;;
1612.csv;;0
188.csv;;0
1290.csv;;0
4438.csv;;
4040.csv;;0
4011.csv;;
2323.csv;1.0;0.5
4663.csv;;
1466.csv;0;0
4920.csv;1.0;0.6666666666666666
1645.csv;;0
912.csv;;
4071.csv;0.5;0.2
4779.csv;0;0
2572.csv;;
4068.csv;;0
318.csv;1.0;0.5
867.csv;0;0
2750.csv;;0
410.csv;;
3870.csv;1.0;0.5
721.csv;1.0;0.3333333333333333
267.csv;0.5;0.25
798.csv;1.0;0.25
3444.csv;;0
100.csv;;0
1177.csv;1.0;1.0
2987.csv;;
2758.csv;;
3073.csv;;0
3471.csv;;0
424.csv;0;0
1364.csv;;0
26.csv;;0
583.csv;;0
2926.csv;;0
156.csv;0;0
983.csv;;
910.csv;;0
1999.csv;;
86.csv;1.0;1.0
1460.csv;;
2566.csv;;
1034.csv;;0
1431.csv;1.0;1.0
3168.csv;;
4812.csv;;0
3105.csv;;0
3330.csv;;0
4717.csv;;0
1219.csv;0;0
3409.csv;1.0;0.4
2016.csv;0;0
3909.csv;;
4462.csv;;
2593.csv;0;0
4340.csv;;0
4206.csv;0;0
4354.csv;0;0
1524.csv;1.0;0.4
4149.csv;;0
2724.csv;0;0
4050.csv;0;0
2701.csv;;
4454.csv;;0
3280.csv;;
1343.csv;;0
4134.csv;;
3046.csv;;
3320.csv;1.0;0.5
4616.csv;;
4069.csv;;
3581.csv;;0
2134.csv;;
2290.csv;;
1942.csv;;0
2135.csv;;0
2778.csv;;0
2014.csv;;0
1766.csv;;0
1844.csv;;0
386.csv;;0
3041.csv;;0
1047.csv;;0
3410.csv;;
1186.csv;0;0
1015.csv;;0
1609.csv;;
1251.csv;0;0
4679.csv;;0
2307.csv;;0
3613.csv;;0
3701.csv;0;0
3638.csv;1.0;1.0
4930.csv;;0
4751.csv;0;0
1009.csv;0;0
1670.csv;;0
176.csv;;
2608.csv;1.0;1.0
4538.csv;;0
832.csv;;0
2699.csv;0;0
3595.csv;0;0
2082.csv;;0
2644.csv;0.5;0.3333333333333333
1115.csv;;0
626.csv;1.0;0.5
1361.csv;;0
3390.csv;;
1801.csv;0;0
115.csv;;
433.csv;;0
1934.csv;;
4119.csv;0;0
4464.csv;;
2902.csv;0.5;0.25
456.csv;;0
3558.csv;0;0
2462.csv;0;0
240.csv;0;0
3202.csv;;
4764.csv;;0
3460.csv;;0
4358.csv;;
607.csv;;0
1127.csv;0;0
2802.csv;;0
3453.csv;;
4802.csv;;0
935.csv;;0
216.csv;0.5;0.3333333333333333
1405.csv;1.0;1.0
2551.csv;;0
257.csv;;
3603.csv;0;0
2951.csv;;
741.csv;0.5;0.3333333333333333
1841.csv;;0
258.csv;;
2853.csv;0.5;0.3333333333333333
4931.csv;0;0
84.csv;;0
181.csv;;0
2117.csv;1.0;0.25
3916.csv;;0
1021.csv;;0
1597.csv;0;0
4042.csv;;
2767.csv;;
2808.csv;;
1760.csv;;
3464.csv;;0
648.csv;;0
2317.csv;;0
4755.csv;;
1298.csv;;0
2279.csv;;
2064.csv;1.0;0.5
1795.csv;0;0
4837.csv;;0
3477.csv;;0
4924.csv;;0
1488.csv;0;0
4058.csv;;
3366.csv;1.0;0.6666666666666666
4090.csv;;
1065.csv;;
2518.csv;0.5;0.3333333333333333
788.csv;;0
1966.csv;;
986.csv;;
4199.csv;;0
3792.csv;;0
1163.csv;;0
203.csv;;
111.csv;1.0;0.25
4055.csv;;0
4473.csv;;
3575.csv;;0
1649.csv;;
2848.csv;;0
4876.csv;1.0;0.5
4236.csv;;0
502.csv;;
3933.csv;;
1196.csv;1.0;0.6666666666666666
3022.csv;0;0
3408.csv;1.0;0.3333333333333333
1837.csv;;0
470.csv;;0
4683.csv;0;0
3324.csv;;0
34.csv;;0
4279.csv;1.0;1.0
4899.csv;0;0
455.csv;;
4808.csv;;
2366.csv;0;0
3235.csv;;
3621.csv;;0
1591.csv;;0
3602.csv;;
1989.csv;;
4941.csv;;0
7.csv;1.0;1.0
2592.csv;;0
1339.csv;;0
2277.csv;;0
451.csv;;0
416.csv;;0
3644.csv;;
1708.csv;;0
1415.csv;0;0
947.csv;;
169.csv;;0
2703.csv;1.0;1.0
876.csv;;0
3214.csv;;0
826.csv;;0
2291.csv;;
3733.csv;;
630.csv;;
3797.csv;;0
594.csv;1.0;0.5
2508.csv;0;0
2326.csv;0;0
859.csv;;
5000.csv;;0
831.csv;;0
1620.csv;;0
3136.csv;;0
2383.csv;0;0
493.csv;;0
1938.csv;;
4084.csv;;
2240.csv;;0
4786.csv;;
373.csv;;0
4771.csv;0;0
3053.csv;;0
4091.csv;;0
1461.csv;;
4283.csv;;0
4628.csv;;
1108.csv;0;0
2669.csv;0;0
517.csv;;0
1498.csv;;0
201.csv;;0
4476.csv;;0
39.csv;;0
4928.csv;;
1392.csv;;0
3660.csv;;
675.csv;;0
2789.csv;;0
427.csv;0.5;0.5
4319.csv;;
3685.csv;0;0
4863.csv;0;0
1975.csv;0;0
4307.csv;0;0
1948.csv;0;0
1921.csv;;0
2587.csv;0;0
2698.csv;;0
1617.csv;;0
4871.csv;;
2296.csv;;0
539.csv;;
4443.csv;;0
1469.csv;;0
3573.csv;;0
1968.csv;;0
3077.csv;0;0
846.csv;;0
300.csv;;0
277.csv;0;0
170.csv;;0
1763.csv;0;0
3730.csv;;
4038.csv;;0
1068.csv;;0
598.csv;;
4204.csv;;0
1762.csv;0.5;0.5
3526.csv;;0
4553.csv;1.0;1.0
2761.csv;;
3072.csv;;0
4644.csv;;0
570.csv;0.5;0.3333333333333333
2455.csv;;0
3899.csv;;0
1071.csv;;
1480.csv;;
3196.csv;;
2881.csv;;0
485.csv;;0
4984.csv;;
638.csv;0;0
3782.csv;;0
306.csv;1.0;1.0
2174.csv;;0
93.csv;1.0;0.16666666666666666
2211.csv;;
4243.csv;;
2305.csv;;0
4425.csv;;0
3588.csv;;
3826.csv;;0
4003.csv;;
2863.csv;;
3565.csv;;
4814.csv;;
202.csv;0;0
4815.csv;0;0
804.csv;1.0;1.0
1305.csv;;
3893.csv;0;0
1013.csv;0.6666666666666666;1.0
3913.csv;1.0;1.0
4639.csv;0;0
1557.csv;0;0
4823.csv;0;0
2443.csv;0;0
1610.csv;0;0
3774.csv;;0
874.csv;;
3069.csv;;
4500.csv;;0
1314.csv;1.0;1.0
3465.csv;;
2375.csv;;
4774.csv;;0
3473.csv;0;0
116.csv;0;0
3207.csv;;
2801.csv;;0
3448.csv;;
758.csv;0;0
3494.csv;0;0
770.csv;;
157.csv;0.5;0.5
3874.csv;;0
4577.csv;;
1274.csv;;
3373.csv;;0
1066.csv;;
1983.csv;;0
2106.csv;;
351.csv;;
1961.csv;0.5;1.0
4894.csv;;0
4507.csv;;0
4630.csv;;0
4595.csv;0;0
2339.csv;;
736.csv;;0
136.csv;;0
2887.csv;1.0;0.25
4703.csv;;0
1624.csv;0.5;0.25
2404.csv;;0
4698.csv;;0
4804.csv;;0
2087.csv;;
1744.csv;0;0
769.csv;;0
4578.csv;;0
1204.csv;;
4219.csv;;
2691.csv;;0
1594.csv;;0
4955.csv;0;0
2959.csv;;0
3905.csv;;
2878.csv;0;0
3822.csv;;0
3654.csv;;
720.csv;0;0
3562.csv;;0
1005.csv;0.5;0.3333333333333333
3139.csv;1.0;0.6666666666666666
4475.csv;1.0;0.2857142857142857
3290.csv;1.0;1.0
3935.csv;;
2397.csv;;0
4620.csv;;
430.csv;;
3804.csv;1.0;0.5
3956.csv;0;0
3980.csv;;0
3096.csv;1.0;0.25
2633.csv;0;0
4528.csv;0;0
2137.csv;;0
2242.csv;;0
4002.csv;0;0
4172.csv;;
3040.csv;0.5;0.25
2894.csv;;
4674.csv;;
1000.csv;0.5;0.3333333333333333
4520.csv;0.5;0.3333333333333333
3520.csv;1.0;0.25
4791.csv;1.0;1.0
2906.csv;;0
2208.csv;0;0
404.csv;;
4271.csv;;0
1164.csv;;
3482.csv;;
296.csv;;0
1657.csv;;0
1180.csv;0;0
4789.csv;1.0;1.0
1530.csv;0;0
1957.csv;;0
926.csv;;0
1319.csv;;
1706.csv;;
4848.csv;;
2086.csv;;
2723.csv;;
4211.csv;;0
3609.csv;0;0
214.csv;;
3156.csv;;0
2712.csv;;0
3885.csv;;0
3553.csv;;0
4672.csv;;
2047.csv;0;0
2334.csv;1.0;1.0
2642.csv;0;0
1773.csv;1.0;0.6666666666666666
2019.csv;;0
2746.csv;;
1909.csv;;
303.csv;;0
1128.csv;;
3634.csv;;0
1785.csv;;
69.csv;1.0;1.0
341.csv;;0
2141.csv;0;0
4515.csv;;0
2847.csv;;0
1205.csv;;0
2996.csv;0;0
4393.csv;0;0
883.csv;;0
2762.csv;0;0
4490.csv;;
3112.csv;;0
3422.csv;0;0
2289.csv;;0
3014.csv;0;0
746.csv;;0
4856.csv;0;0
1899.csv;;
1515.csv;;0
3734.csv;;0
2280.csv;;
3392.csv;;0
1258.csv;;0
3883.csv;;0
962.csv;;0
3738.csv;;0
1569.csv;;
799.csv;;0
4303.csv;0;0
3807.csv;;
2479.csv;0;0
2472.csv;;
4294.csv;0;0
4080.csv;0;0
2218.csv;;0
4495.csv;;0
185.csv;;0
3934.csv;;0
2497.csv;;
4607.csv;0;0
1292.csv;;
4209.csv;;0
2576.csv;;
457.csv;;0
4141.csv;0.5;0.25
4968.csv;;0
4240.csv;;
2807.csv;;0
2727.csv;;0
3805.csv;;
3071.csv;;
3405.csv;;0
787.csv;;0
3082.csv;;0
833.csv;;0
2219.csv;0;0
542.csv;;
2960.csv;0;0
576.csv;;0
1632.csv;;0
4433.csv;0;0
101.csv;;
4783.csv;;0
1832.csv;0;0
4840.csv;1.0;0.6666666666666666
241.csv;;
2924.csv;;
2191.csv;;0
1543.csv;;0
3684.csv;;0
1117.csv;;0
3700.csv;1.0;1.0
2468.csv;0;0
287.csv;;0
1150.csv;;0
2430.csv;;0
3551.csv;0.5;0.3333333333333333
1864.csv;;0
4135.csv;;
3976.csv;1.0;1.0
665.csv;;0
3092.csv;;0
4280.csv;1.0;0.6666666666666666
3830.csv;;0
1138.csv;;
270.csv;;0
1722.csv;0.5;0.2
3428.csv;;0
3679.csv;;
4705.csv;0;0
1533.csv;;
2332.csv;0;0
106.csv;;0
4056.csv;;
1396.csv;;0
3504.csv;0;0
2795.csv;0;0
632.csv;;0
818.csv;;
2897.csv;;
2901.csv;;0
4937.csv;;
1109.csv;0.5;0.3333333333333333
3169.csv;;0
1440.csv;;
3033.csv;;
4246.csv;;0
992.csv;;
2413.csv;;0
4610.csv;0.5;0.125
498.csv;;0
4825.csv;0;0
1637.csv;;0
42.csv;;0
2361.csv;;
588.csv;0;0
243.csv;;
522.csv;1.0;1.0
4465.csv;;0
2192.csv;0;0
722.csv;0;0
4542.csv;;
2410.csv;1.0;0.3333333333333333
110.csv;;0
1904.csv;0.5;0.5
2790.csv;0.6666666666666666;1.0
2370.csv;0;0
3211.csv;;
2706.csv;;
2032.csv;;0
11.csv;;
3502.csv;;0
4660.csv;0;0
166.csv;;0
3615.csv;0;0
724.csv;0.5;0.3333333333333333
2749.csv;0.5;0.3333333333333333
806.csv;0;0
349.csv;;0
4053.csv;0;0
4514.csv;0;0
1438.csv;1.0;0.6666666666666666
224.csv;1.0;1.0
2222.csv;;0
3597.csv;;0
21.csv;;0
1243.csv;;0
1979.csv;;
1207.csv;0;0
358.csv;;0
1380.csv;;0
3099.csv;0;0
364.csv;0;0
3753.csv;;0
2995.csv;;0
4741.csv;;0
3130.csv;;
297.csv;;0
4963.csv;;0
1535.csv;;
1235.csv;;
3138.csv;0;0
4102.csv;0;0
622.csv;;0
1275.csv;;0
3284.csv;;0
353.csv;;
2700.csv;1.0;0.5
3768.csv;;
1086.csv;;
4364.csv;;
2053.csv;1.0;0.5
1014.csv;;0
952.csv;0;0
1973.csv;0;0
480.csv;;0
4646.csv;0;0
2246.csv;;0
2649.csv;0;0
3189.csv;;0
2616.csv;;0
2015.csv;1.0;0.4
104.csv;0;0
4613.csv;0;0
2236.csv;;0
2298.csv;;
3689.csv;;0
2849.csv;;
2189.csv;0.5;0.3333333333333333
3054.csv;;
4278.csv;0;0
579.csv;;0
1098.csv;;0
4124.csv;1.0;0.5
2311.csv;0.5;0.3333333333333333
3611.csv;;
112.csv;0;0
2817.csv;;0
3006.csv;;
2297.csv;;0
973.csv;;
3652.csv;;0
1628.csv;;0
3173.csv;;
3692.csv;;0
3314.csv;;
3431.csv;;0
1857.csv;;0
4747.csv;;
3586.csv;;0
142.csv;0;0
1923.csv;;0
1528.csv;0;0
1833.csv;;
1802.csv;;0
3567.csv;;0
950.csv;0;0
563.csv;;
3580.csv;;
644.csv;;0
2583.csv;;0
555.csv;;0
417.csv;;0
2251.csv;0;0
4113.csv;;
3306.csv;;0
4024.csv;;0
2185.csv;;
395.csv;;0
4565.csv;0;0
3795.csv;1.0;0.25
3081.csv;;
3591.csv;;
4.csv;;0
1877.csv;1.0;0.5
2577.csv;;0
333.csv;0.5;0.5
90.csv;;0
2529.csv;;0
4541.csv;;0
2060.csv;;
2012.csv;;
3319.csv;;0
2544.csv;;
4772.csv;;
2624.csv;;
4220.csv;;0
4077.csv;;
2766.csv;0;0
33.csv;1.0;1.0
1945.csv;;
2125.csv;;
2515.csv;;0
1188.csv;0.5;0.5
3828.csv;0;0
567.csv;;0
677.csv;;
4424.csv;;0
1468.csv;;
1853.csv;;0
2552.csv;;0
3017.csv;0;0
4377.csv;;0
1681.csv;0.5;0.2
760.csv;;0
2786.csv;1.0;1.0
2252.csv;;0
3624.csv;;0
2266.csv;;0
568.csv;;
4518.csv;;
4372.csv;0.3333333333333333;0.5
4166.csv;;0
4410.csv;;
862.csv;;0
2355.csv;;
1149.csv;;
1884.csv;;0
3312.csv;;0
2094.csv;;
4896.csv;1.0;0.6666666666666666
2349.csv;;0
1846.csv;;0
2617.csv;;0
459.csv;;0
2333.csv;;
1434.csv;;
2149.csv;;0
3044.csv;;0
3012.csv;;
4348.csv;0;0
2523.csv;0;0
4956.csv;;0
1490.csv;;
2891.csv;1.0;1.0
1931.csv;;
2225.csv;;0
352.csv;;
179.csv;;0
4736.csv;;0
1550.csv;;0
737.csv;;0
3662.csv;0.5;0.3333333333333333
2417.csv;;0
2507.csv;;
2488.csv;;0
2677.csv;;
324.csv;0;0
2431.csv;1.0;0.5
3607.csv;;0
4291.csv;;0
1780.csv;;0
1835.csv;;
1091.csv;0.5;0.3333333333333333
3740.csv;;0
3983.csv;0;0
4739.csv;0;0
3566.csv;0;0
608.csv;;0
933.csv;0;0
3910.csv;;0
3800.csv;;
3469.csv;0;0
64.csv;;
3702.csv;;0
3728.csv;;0
1953.csv;;0
41.csv;;0
3175.csv;;
1039.csv;0;0
4067.csv;;0
2613.csv;;0
2811.csv;;0
892.csv;0;0
2313.csv;;
4888.csv;;0
3619.csv;;0
1200.csv;;
2675.csv;0;0
3401.csv;;
1384.csv;0;0
1455.csv;;0
2436.csv;;0
225.csv;;0
3188.csv;;
3300.csv;;0
445.csv;;0
513.csv;;0
3243.csv;;0
3937.csv;0;0
4384.csv;;
3799.csv;;
4964.csv;;0
541.csv;;0
109.csv;0;0
4448.csv;;0
2270.csv;;
3628.csv;;0
2549.csv;;
80.csv;;
3313.csv;0.5;0.5
3601.csv;0;0
2673.csv;;
3646.csv;;
571.csv;;0
491.csv;;
4221.csv;1.0;1.0
2678.csv;0;0
1425.csv;;0
1301.csv;;
699.csv;;
2312.csv;1.0;0.3333333333333333
1330.csv;;0
875.csv;;0
2475.csv;;
1140.csv;;
930.csv;;0
766.csv;;0
1210.csv;;0
754.csv;;
1168.csv;;
3706.csv;;
1650.csv;;0
784.csv;;0
233.csv;0;0
420.csv;;0
2267.csv;;0
2904.csv;;0
4734.csv;;
3981.csv;;0
1618.csv;0;0
2190.csv;0;0
247.csv;;
4593.csv;1.0;0.5
4470.csv;0;0
63.csv;;
245.csv;;
940.csv;;0
4516.csv;;0
2971.csv;;
2343.csv;1.0;1.0
3997.csv;;0
3950.csv;;
959.csv;;
3713.csv;;
175.csv;;0
516.csv;;
3813.csv;;0
1721.csv;0;0
1964.csv;;
4295.csv;;0
3205.csv;0.5;0.25
396.csv;;0
1358.csv;;
3085.csv;0;0
1750.csv;;0
1272.csv;;0
2739.csv;;0
3255.csv;;0
1886.csv;;0
372.csv;;0
3038.csv;;0
1778.csv;;0
4675.csv;;0
4529.csv;0;0
2414.csv;;
1688.csv;;
4012.csv;;
4237.csv;;
4460.csv;;0
4328.csv;;0
3827.csv;0;0
1225.csv;;
4834.csv;;
4824.csv;;0
1106.csv;;0
1089.csv;;0
1340.csv;;0
477.csv;;0
105.csv;;0
2548.csv;;
535.csv;;
4337.csv;;
4258.csv;;0
2510.csv;0.5;0.5
4728.csv;;
2660.csv;;
4224.csv;0;0
3331.csv;;
1179.csv;;
2719.csv;;0
2482.csv;;0
3118.csv;0;0
4766.csv;0;0
2487.csv;1.0;0.3333333333333333
2534.csv;;
1549.csv;;0
1040.csv;;0
640.csv;;0
2876.csv;1.0;1.0
2643.csv;;
4469.csv;0;0
3160.csv;;0
4692.csv;0;0
4259.csv;;
2631.csv;;
3111.csv;;
2992.csv;;0
1228.csv;;0
1421.csv;0;0
1536.csv;;0
1998.csv;0.5;0.5
1074.csv;;0
2440.csv;;
4178.csv;1.0;1.0
2102.csv;0;0
3101.csv;1.0;1.0
3989.csv;;
260.csv;1.0;1.0
1672.csv;0;0
2541.csv;;0
3707.csv;;0
2448.csv;;0
25.csv;;0
1342.csv;0;0
2238.csv;;
2027.csv;;0
3897.csv;;
4614.csv;;
2470.csv;;
1811.csv;;
4027.csv;0;0
3043.csv;;0
1984.csv;0.5;0.3333333333333333
4988.csv;;0
1194.csv;1.0;1.0
4252.csv;;
2979.csv;0;0
3084.csv;;0
3035.csv;;0
4262.csv;0;0
1972.csv;;
3856.csv;0;0
4858.csv;;0
2178.csv;;0
2944.csv;;0
4013.csv;;0
2954.csv;;0
3902.csv;;0
4418.csv;;0
3994.csv;;
2764.csv;1.0;0.4
2419.csv;;
503.csv;;0
4402.csv;;0
4352.csv;0;0
4122.csv;;0
2664.csv;;
265.csv;;
586.csv;;
2050.csv;0;0
2654.csv;;0
425.csv;;0
1738.csv;0;0
45.csv;;0
2582.csv;;0
2949.csv;;
3091.csv;;
4872.csv;1.0;0.25
661.csv;;0
1061.csv;1.0;0.25
3490.csv;0;0
1055.csv;;
2274.csv;0;0
4554.csv;0;0
3227.csv;0;0
3521.csv;1.0;1.0
3752.csv;0;0
4216.csv;;0
3088.csv;0.5;0.5
2105.csv;;0
3699.csv;;
3039.csv;;0
3696.csv;;
3770.csv;;
4526.csv;;
355.csv;;
4242.csv;;0
2963.csv;0;0
3773.csv;;0
3369.csv;;0
3572.csv;0;0
2950.csv;;0
4626.csv;;
3819.csv;;0
1815.csv;;0
4026.csv;;
4589.csv;;
4763.csv;;0
4735.csv;;0
3481.csv;;
3505.csv;0;0
1370.csv;0;0
4116.csv;;0
1246.csv;;0
4992.csv;;0
2877.csv;;
487.csv;;0
3715.csv;;
2405.csv;;
805.csv;;
2607.csv;1.0;1.0
4975.csv;;0
1465.csv;;0
108.csv;0;0
839.csv;0;0
1191.csv;;0
2432.csv;;0
4362.csv;;0
143.csv;0;0
3817.csv;;
1551.csv;;0
1642.csv;;0
967.csv;;0
1198.csv;;0
984.csv;;
370.csv;;0
1915.csv;;0
4972.csv;;0
1564.csv;;0
1401.csv;;0
