fileName;precision;recall
416.csv;1.0;0.01
3644.csv;;0
1708.csv;1.0;0.01
1415.csv;1.0;0.02
947.csv;;0
169.csv;1.0;0.02
2703.csv;1.0;0.02
876.csv;1.0;0.03
3214.csv;1.0;0.04
826.csv;;0
2291.csv;1.0;0.01
3733.csv;;0
630.csv;;0
3797.csv;1.0;0.01
594.csv;1.0;0.02
2508.csv;;0
2326.csv;1.0;0.01
859.csv;;0
5000.csv;1.0;0.01
831.csv;1.0;0.02
1620.csv;1.0;0.02
3136.csv;1.0;0.02
2383.csv;1.0;0.05
493.csv;;0
1938.csv;;0
4084.csv;;0
2240.csv;1.0;0.02
4786.csv;;0
373.csv;1.0;0.01
4771.csv;;0
3053.csv;;0
4091.csv;1.0;0.02
1461.csv;;0
4283.csv;1.0;0.04
4628.csv;;0
1108.csv;1.0;0.01
2669.csv;1.0;0.02
517.csv;1.0;0.06
1498.csv;1.0;0.01
201.csv;1.0;0.02
4476.csv;1.0;0.01
39.csv;1.0;0.01
4928.csv;;0
1392.csv;1.0;0.01
3660.csv;;0
675.csv;1.0;0.01
2789.csv;;0
427.csv;1.0;0.03
4319.csv;;0
3685.csv;1.0;0.03
4863.csv;;0
1975.csv;1.0;0.01
4307.csv;1.0;0.01
1948.csv;;0
1921.csv;1.0;0.02
2587.csv;1.0;0.03
2698.csv;;0
1617.csv;;0
4871.csv;;0
2296.csv;1.0;0.02
539.csv;;0
4443.csv;1.0;0.02
1469.csv;1.0;0.02
3573.csv;;0
1968.csv;1.0;0.03
3077.csv;1.0;0.02
846.csv;;0
300.csv;;0
277.csv;1.0;0.01
170.csv;1.0;0.03
1763.csv;1.0;0.03
3730.csv;;0
4038.csv;;0
1068.csv;1.0;0.01
598.csv;;0
4204.csv;1.0;0.01
1762.csv;1.0;0.01
3526.csv;1.0;0.02
4553.csv;;0
2761.csv;;0
3072.csv;1.0;0.03
4644.csv;;0
570.csv;1.0;0.02
2455.csv;1.0;0.01
3899.csv;1.0;0.01
1071.csv;;0
1480.csv;;0
3196.csv;;0
2881.csv;1.0;0.04
485.csv;1.0;0.01
4984.csv;;0
638.csv;1.0;0.03
3782.csv;1.0;0.01
306.csv;;0
2174.csv;1.0;0.01
93.csv;1.0;0.02
2211.csv;;0
4243.csv;;0
2305.csv;1.0;0.01
4425.csv;;0
3588.csv;;0
3826.csv;1.0;0.02
4003.csv;;0
2863.csv;;0
3565.csv;;0
4814.csv;;0
202.csv;1.0;0.02
4815.csv;1.0;0.01
804.csv;1.0;0.02
1305.csv;;0
3893.csv;1.0;0.01
1013.csv;1.0;0.01
3913.csv;;0
4639.csv;1.0;0.01
1557.csv;1.0;0.03
4823.csv;1.0;0.02
2443.csv;1.0;0.02
1610.csv;;0
3774.csv;1.0;0.04
874.csv;1.0;0.01
3069.csv;;0
4500.csv;1.0;0.01
1314.csv;1.0;0.02
3465.csv;;0
2375.csv;;0
4774.csv;1.0;0.01
3473.csv;;0
116.csv;1.0;0.03
3207.csv;;0
2801.csv;1.0;0.04
3448.csv;;0
758.csv;1.0;0.02
3494.csv;1.0;0.02
770.csv;;0
157.csv;1.0;0.02
3874.csv;;0
4577.csv;;0
1274.csv;;0
3373.csv;;0
1066.csv;;0
1983.csv;1.0;0.04
2106.csv;;0
351.csv;1.0;0.01
1961.csv;;0
4894.csv;1.0;0.01
4507.csv;;0
4630.csv;;0
4595.csv;1.0;0.01
2339.csv;;0
736.csv;;0
136.csv;1.0;0.03
2887.csv;1.0;0.04
4703.csv;1.0;0.02
1624.csv;1.0;0.03
2404.csv;1.0;0.02
4698.csv;1.0;0.01
4804.csv;1.0;0.01
2087.csv;;0
1744.csv;1.0;0.01
769.csv;1.0;0.02
4578.csv;1.0;0.02
1204.csv;;0
4219.csv;;0
2691.csv;1.0;0.03
1594.csv;;0
4955.csv;1.0;0.02
2959.csv;1.0;0.02
3905.csv;;0
2878.csv;1.0;0.02
3822.csv;;0
3654.csv;;0
720.csv;1.0;0.01
3562.csv;;0
1005.csv;1.0;0.01
3139.csv;1.0;0.02
4475.csv;1.0;0.02
3290.csv;1.0;0.01
3935.csv;;0
2397.csv;1.0;0.02
4620.csv;;0
430.csv;;0
3804.csv;1.0;0.02
3956.csv;1.0;0.01
3980.csv;1.0;0.05
3096.csv;1.0;0.02
2633.csv;1.0;0.01
4528.csv;;0
2137.csv;1.0;0.02
2242.csv;;0
4002.csv;;0
4172.csv;;0
3040.csv;1.0;0.02
2894.csv;;0
4674.csv;;0
1000.csv;1.0;0.03
4520.csv;1.0;0.04
3520.csv;1.0;0.04
4791.csv;1.0;0.01
2906.csv;;0
2208.csv;1.0;0.01
404.csv;;0
4271.csv;1.0;0.01
1164.csv;;0
3482.csv;;0
296.csv;1.0;0.02
1657.csv;1.0;0.01
1180.csv;;0
4789.csv;1.0;0.02
1530.csv;1.0;0.03
1957.csv;1.0;0.01
926.csv;1.0;0.02
1319.csv;;0
1706.csv;;0
4848.csv;;0
2086.csv;;0
2723.csv;;0
4211.csv;1.0;0.02
3609.csv;1.0;0.01
214.csv;;0
3156.csv;1.0;0.01
2712.csv;;0
3885.csv;;0
3553.csv;1.0;0.02
4672.csv;;0
2047.csv;;0
2334.csv;;0
2642.csv;1.0;0.02
1773.csv;1.0;0.02
2019.csv;1.0;0.02
2746.csv;;0
1909.csv;;0
303.csv;1.0;0.02
1128.csv;;0
3634.csv;;0
1785.csv;;0
69.csv;1.0;0.02
341.csv;1.0;0.02
2141.csv;1.0;0.01
4515.csv;1.0;0.01
2847.csv;;0
1205.csv;;0
2996.csv;1.0;0.02
4393.csv;1.0;0.01
883.csv;;0
2762.csv;1.0;0.01
4490.csv;;0
3112.csv;1.0;0.02
3422.csv;1.0;0.01
2289.csv;1.0;0.01
3014.csv;1.0;0.02
746.csv;;0
4856.csv;1.0;0.03
1899.csv;;0
1515.csv;1.0;0.03
3734.csv;;0
2280.csv;;0
3392.csv;1.0;0.01
1258.csv;1.0;0.02
3883.csv;1.0;0.01
962.csv;1.0;0.01
3738.csv;1.0;0.04
1569.csv;;0
799.csv;;0
4303.csv;1.0;0.01
3807.csv;;0
2479.csv;;0
2472.csv;;0
4294.csv;1.0;0.01
4080.csv;1.0;0.02
2218.csv;1.0;0.03
4495.csv;1.0;0.03
185.csv;1.0;0.01
3934.csv;1.0;0.02
2497.csv;;0
4607.csv;1.0;0.02
1292.csv;;0
4209.csv;1.0;0.01
2576.csv;;0
457.csv;1.0;0.01
4141.csv;1.0;0.02
4968.csv;1.0;0.02
4240.csv;;0
2807.csv;1.0;0.01
2727.csv;1.0;0.06
3805.csv;;0
3071.csv;;0
3405.csv;1.0;0.02
787.csv;1.0;0.04
3082.csv;1.0;0.01
833.csv;1.0;0.02
2219.csv;1.0;0.02
542.csv;;0
2960.csv;1.0;0.02
576.csv;1.0;0.02
1632.csv;1.0;0.01
4433.csv;1.0;0.01
101.csv;;0
4783.csv;1.0;0.02
1832.csv;1.0;0.01
4840.csv;1.0;0.01
241.csv;;0
2924.csv;;0
2191.csv;;0
1543.csv;;0
3684.csv;1.0;0.02
1117.csv;1.0;0.03
3700.csv;1.0;0.02
2468.csv;1.0;0.01
287.csv;1.0;0.03
1150.csv;1.0;0.02
2430.csv;;0
3551.csv;1.0;0.02
1864.csv;1.0;0.01
4135.csv;;0
3976.csv;1.0;0.02
665.csv;1.0;0.02
3092.csv;1.0;0.01
4280.csv;1.0;0.02
3830.csv;1.0;0.02
1138.csv;;0
270.csv;1.0;0.02
1722.csv;1.0;0.02
3428.csv;1.0;0.01
3679.csv;;0
4705.csv;1.0;0.02
1533.csv;;0
2332.csv;;0
106.csv;1.0;0.01
4056.csv;;0
1396.csv;1.0;0.02
3504.csv;1.0;0.01
2795.csv;;0
632.csv;;0
818.csv;;0
2897.csv;;0
2901.csv;;0
4937.csv;;0
1109.csv;1.0;0.03
3169.csv;1.0;0.03
1440.csv;;0
3033.csv;;0
4246.csv;1.0;0.02
992.csv;;0
2413.csv;1.0;0.01
4610.csv;1.0;0.06
498.csv;;0
4825.csv;1.0;0.02
1637.csv;1.0;0.02
42.csv;1.0;0.02
2361.csv;;0
588.csv;1.0;0.02
243.csv;;0
522.csv;1.0;0.01
4465.csv;1.0;0.03
2192.csv;1.0;0.03
722.csv;;0
4542.csv;;0
2410.csv;1.0;0.05
110.csv;;0
1904.csv;1.0;0.02
2790.csv;1.0;0.02
2370.csv;1.0;0.03
3211.csv;;0
2706.csv;;0
2032.csv;1.0;0.01
11.csv;;0
3502.csv;1.0;0.01
4660.csv;1.0;0.03
166.csv;1.0;0.04
3615.csv;1.0;0.03
724.csv;1.0;0.02
2749.csv;;0
806.csv;1.0;0.02
349.csv;1.0;0.02
4053.csv;1.0;0.04
4514.csv;1.0;0.04
1438.csv;1.0;0.02
224.csv;;0
2222.csv;1.0;0.01
3597.csv;1.0;0.01
21.csv;;0
1243.csv;1.0;0.01
1979.csv;;0
1207.csv;;0
358.csv;1.0;0.04
1380.csv;1.0;0.01
3099.csv;;0
364.csv;1.0;0.03
3753.csv;;0
2995.csv;1.0;0.02
4741.csv;1.0;0.04
3130.csv;;0
297.csv;1.0;0.03
4963.csv;;0
1535.csv;;0
1235.csv;;0
3138.csv;1.0;0.01
4102.csv;;0
622.csv;;0
1275.csv;1.0;0.01
3284.csv;1.0;0.01
353.csv;;0
2700.csv;1.0;0.03
3768.csv;;0
1086.csv;;0
4364.csv;;0
2053.csv;1.0;0.04
1014.csv;1.0;0.01
952.csv;1.0;0.01
1973.csv;;0
480.csv;1.0;0.01
4646.csv;1.0;0.01
2246.csv;;0
2649.csv;1.0;0.02
3189.csv;;0
2616.csv;;0
2015.csv;1.0;0.05
104.csv;1.0;0.01
4613.csv;1.0;0.01
2236.csv;1.0;0.02
2298.csv;;0
3689.csv;1.0;0.03
2849.csv;;0
2189.csv;1.0;0.04
3054.csv;;0
4278.csv;1.0;0.01
579.csv;1.0;0.01
1098.csv;;0
4124.csv;1.0;0.01
2311.csv;1.0;0.03
3611.csv;;0
112.csv;1.0;0.03
2817.csv;1.0;0.02
3006.csv;;0
2297.csv;1.0;0.04
973.csv;;0
3652.csv;1.0;0.01
1628.csv;1.0;0.01
3173.csv;;0
3692.csv;1.0;0.02
3314.csv;;0
3431.csv;1.0;0.01
1857.csv;1.0;0.01
4747.csv;;0
3586.csv;;0
142.csv;;0
1923.csv;1.0;0.01
1528.csv;1.0;0.01
1833.csv;;0
1802.csv;1.0;0.01
3567.csv;1.0;0.01
950.csv;1.0;0.01
563.csv;;0
3580.csv;;0
644.csv;1.0;0.01
2583.csv;1.0;0.01
555.csv;1.0;0.01
417.csv;1.0;0.01
2251.csv;1.0;0.01
4113.csv;;0
3306.csv;1.0;0.01
4024.csv;;0
2185.csv;;0
395.csv;;0
4565.csv;1.0;0.02
3795.csv;1.0;0.03
3081.csv;;0
3591.csv;;0
4.csv;1.0;0.01
1877.csv;1.0;0.03
2577.csv;;0
333.csv;1.0;0.02
90.csv;1.0;0.03
2529.csv;1.0;0.01
4541.csv;1.0;0.05
2060.csv;;0
2012.csv;;0
3319.csv;;0
2544.csv;;0
4772.csv;;0
2624.csv;;0
4220.csv;1.0;0.02
4077.csv;;0
2766.csv;1.0;0.01
33.csv;1.0;0.01
1945.csv;;0
2125.csv;;0
2515.csv;1.0;0.02
1188.csv;1.0;0.02
3828.csv;1.0;0.02
567.csv;;0
677.csv;;0
4424.csv;1.0;0.01
1468.csv;;0
1853.csv;1.0;0.01
2552.csv;1.0;0.02
3017.csv;1.0;0.01
4377.csv;1.0;0.01
1681.csv;1.0;0.05
760.csv;1.0;0.02
2786.csv;1.0;0.02
2252.csv;1.0;0.03
3624.csv;;0
2266.csv;;0
568.csv;;0
4518.csv;;0
4372.csv;1.0;0.03
4166.csv;1.0;0.02
4410.csv;;0
862.csv;;0
2355.csv;;0
1149.csv;;0
1884.csv;1.0;0.01
3312.csv;1.0;0.01
2094.csv;;0
4896.csv;1.0;0.01
2349.csv;1.0;0.02
1846.csv;1.0;0.01
2617.csv;1.0;0.03
459.csv;;0
2333.csv;;0
1434.csv;1.0;0.01
2149.csv;1.0;0.01
3044.csv;1.0;0.03
3012.csv;1.0;0.01
4348.csv;1.0;0.02
2523.csv;;0
4956.csv;1.0;0.01
1490.csv;;0
2891.csv;;0
1931.csv;;0
2225.csv;1.0;0.02
352.csv;;0
179.csv;;0
4736.csv;1.0;0.04
1550.csv;1.0;0.01
737.csv;1.0;0.01
3662.csv;1.0;0.03
2417.csv;1.0;0.01
2507.csv;;0
2488.csv;1.0;0.02
2677.csv;;0
324.csv;1.0;0.02
2431.csv;1.0;0.03
3607.csv;1.0;0.02
4291.csv;1.0;0.02
1780.csv;1.0;0.02
1835.csv;;0
1091.csv;1.0;0.01
3740.csv;1.0;0.01
3983.csv;1.0;0.02
4739.csv;;0
3566.csv;;0
608.csv;1.0;0.01
933.csv;1.0;0.02
3910.csv;1.0;0.01
3800.csv;;0
3469.csv;;0
64.csv;;0
3702.csv;;0
3728.csv;1.0;0.02
1953.csv;1.0;0.02
41.csv;1.0;0.02
3175.csv;;0
1039.csv;;0
4067.csv;1.0;0.01
2613.csv;1.0;0.02
2811.csv;1.0;0.01
892.csv;1.0;0.05
2313.csv;;0
4888.csv;1.0;0.02
3619.csv;1.0;0.01
1200.csv;;0
2675.csv;1.0;0.02
3401.csv;1.0;0.04
1384.csv;1.0;0.04
1455.csv;1.0;0.02
2436.csv;1.0;0.02
225.csv;1.0;0.03
3188.csv;;0
3300.csv;1.0;0.01
445.csv;1.0;0.02
513.csv;;0
3243.csv;1.0;0.02
3937.csv;1.0;0.01
4384.csv;;0
3799.csv;;0
4964.csv;;0
541.csv;1.0;0.03
109.csv;1.0;0.01
4448.csv;1.0;0.01
2270.csv;;0
3628.csv;1.0;0.01
2549.csv;;0
80.csv;;0
3313.csv;1.0;0.02
3601.csv;1.0;0.01
2673.csv;;0
3646.csv;;0
571.csv;1.0;0.02
491.csv;;0
4221.csv;1.0;0.01
2678.csv;;0
1425.csv;;0
1301.csv;;0
699.csv;;0
2312.csv;1.0;0.01
1330.csv;;0
875.csv;1.0;0.02
2475.csv;;0
1140.csv;;0
930.csv;1.0;0.01
766.csv;;0
1210.csv;;0
754.csv;;0
1168.csv;;0
3706.csv;;0
1650.csv;1.0;0.01
784.csv;;0
233.csv;1.0;0.04
420.csv;1.0;0.01
2267.csv;1.0;0.02
2904.csv;1.0;0.05
4734.csv;;0
3981.csv;1.0;0.02
1618.csv;1.0;0.01
2190.csv;;0
247.csv;;0
4593.csv;1.0;0.01
4470.csv;1.0;0.03
63.csv;;0
245.csv;;0
940.csv;1.0;0.02
4516.csv;1.0;0.02
2971.csv;;0
2343.csv;1.0;0.02
3997.csv;1.0;0.02
3950.csv;;0
959.csv;;0
3713.csv;;0
175.csv;1.0;0.01
516.csv;;0
3813.csv;;0
1721.csv;1.0;0.01
1964.csv;;0
4295.csv;1.0;0.03
3205.csv;1.0;0.04
396.csv;;0
1358.csv;;0
3085.csv;1.0;0.01
1750.csv;1.0;0.01
1272.csv;1.0;0.02
2739.csv;1.0;0.02
3255.csv;;0
1886.csv;1.0;0.01
372.csv;1.0;0.02
3038.csv;1.0;0.01
1778.csv;1.0;0.01
4675.csv;;0
4529.csv;;0
2414.csv;;0
1688.csv;;0
4012.csv;;0
4237.csv;;0
4460.csv;1.0;0.01
4328.csv;1.0;0.01
3827.csv;;0
1225.csv;;0
4834.csv;;0
4824.csv;;0
1106.csv;1.0;0.01
1089.csv;1.0;0.01
1340.csv;1.0;0.01
477.csv;1.0;0.02
105.csv;1.0;0.03
2548.csv;;0
535.csv;;0
4337.csv;;0
4258.csv;;0
2510.csv;1.0;0.01
4728.csv;;0
2660.csv;;0
4224.csv;1.0;0.02
3331.csv;;0
1179.csv;1.0;0.01
2719.csv;;0
2482.csv;1.0;0.02
3118.csv;1.0;0.01
4766.csv;1.0;0.03
2487.csv;1.0;0.01
2534.csv;;0
1549.csv;1.0;0.05
1040.csv;;0
640.csv;;0
2876.csv;;0
2643.csv;;0
4469.csv;;0
3160.csv;1.0;0.01
4692.csv;;0
4259.csv;;0
2631.csv;;0
3111.csv;;0
2992.csv;;0
1228.csv;1.0;0.03
1421.csv;1.0;0.02
1536.csv;1.0;0.01
1998.csv;1.0;0.02
1074.csv;;0
2440.csv;;0
4178.csv;;0
2102.csv;1.0;0.03
3101.csv;1.0;0.01
3989.csv;;0
260.csv;1.0;0.02
1672.csv;;0
2541.csv;1.0;0.01
3707.csv;1.0;0.02
2448.csv;1.0;0.02
25.csv;1.0;0.01
1342.csv;1.0;0.03
2238.csv;;0
2027.csv;1.0;0.01
3897.csv;;0
4614.csv;;0
2470.csv;;0
1811.csv;;0
4027.csv;1.0;0.02
3043.csv;1.0;0.02
1984.csv;1.0;0.03
4988.csv;1.0;0.02
1194.csv;1.0;0.01
4252.csv;;0
2979.csv;1.0;0.03
3084.csv;;0
3035.csv;1.0;0.01
4262.csv;1.0;0.01
1972.csv;;0
3856.csv;1.0;0.01
4858.csv;1.0;0.05
2178.csv;1.0;0.01
2944.csv;;0
4013.csv;1.0;0.02
2954.csv;1.0;0.01
3902.csv;1.0;0.02
4418.csv;1.0;0.01
3994.csv;;0
2764.csv;1.0;0.04
2419.csv;;0
503.csv;;0
4402.csv;1.0;0.04
4352.csv;1.0;0.03
4122.csv;1.0;0.03
2664.csv;;0
265.csv;;0
586.csv;;0
2050.csv;;0
2654.csv;1.0;0.02
425.csv;1.0;0.01
1738.csv;1.0;0.01
45.csv;;0
2582.csv;1.0;0.01
2949.csv;;0
3091.csv;;0
4872.csv;1.0;0.04
661.csv;1.0;0.01
1061.csv;1.0;0.01
3490.csv;1.0;0.01
1055.csv;;0
2274.csv;1.0;0.02
4554.csv;1.0;0.02
3227.csv;1.0;0.01
3521.csv;1.0;0.02
3752.csv;;0
4216.csv;1.0;0.01
3088.csv;1.0;0.02
2105.csv;1.0;0.02
3699.csv;;0
3039.csv;1.0;0.03
3696.csv;;0
3770.csv;;0
4526.csv;;0
355.csv;;0
4242.csv;1.0;0.05
2963.csv;1.0;0.04
3773.csv;;0
3369.csv;;0
3572.csv;1.0;0.01
2950.csv;1.0;0.01
4626.csv;;0
3819.csv;;0
1815.csv;;0
4026.csv;;0
4589.csv;;0
4763.csv;1.0;0.05
4735.csv;1.0;0.03
3481.csv;;0
3505.csv;;0
1370.csv;1.0;0.02
4116.csv;;0
1246.csv;1.0;0.01
4992.csv;1.0;0.03
2877.csv;;0
487.csv;;0
3715.csv;;0
2405.csv;;0
805.csv;;0
2607.csv;;0
4975.csv;1.0;0.03
1465.csv;1.0;0.03
108.csv;1.0;0.02
839.csv;;0
1191.csv;1.0;0.02
2432.csv;1.0;0.01
4362.csv;1.0;0.02
143.csv;;0
3817.csv;1.0;0.02
1551.csv;1.0;0.01
1642.csv;1.0;0.02
967.csv;1.0;0.02
1198.csv;1.0;0.01
984.csv;;0
370.csv;1.0;0.01
1915.csv;1.0;0.01
4972.csv;1.0;0.02
1564.csv;1.0;0.01
1401.csv;;0
4754.csv;1.0;0.03
1366.csv;;0
2074.csv;1.0;0.02
4121.csv;;0
2244.csv;;0
3917.csv;1.0;0.01
1223.csv;;0
1647.csv;1.0;0.01
1444.csv;;0
3203.csv;;0
1575.csv;1.0;0.02
2733.csv;1.0;0.04
103.csv;;0
1601.csv;1.0;0.03
4272.csv;;0
4846.csv;1.0;0.01
2970.csv;;0
3443.csv;1.0;0.03
3114.csv;1.0;0.01
4089.csv;;0
3187.csv;;0
3546.csv;;0
3587.csv;;0
350.csv;;0
530.csv;;0
2026.csv;;0
1776.csv;1.0;0.03
1813.csv;;0
3691.csv;1.0;0.03
3915.csv;1.0;0.01
3760.csv;1.0;0.01
2826.csv;1.0;0.02
3256.csv;1.0;0.02
3435.csv;;0
354.csv;;0
1579.csv;1.0;0.01
2711.csv;;0
4331.csv;;0
2816.csv;;0
4759.csv;1.0;0.01
1072.csv;;0
1749.csv;;0
3863.csv;;0
2131.csv;1.0;0.04
311.csv;1.0;0.02
2046.csv;1.0;0.03
2059.csv;;0
3010.csv;;0
3993.csv;;0
2785.csv;1.0;0.02
4591.csv;;0
3226.csv;1.0;0.03
1216.csv;1.0;0.03
422.csv;1.0;0.02
1626.csv;;0
1459.csv;;0
3267.csv;;0
1201.csv;1.0;0.01
4414.csv;1.0;0.01
1891.csv;1.0;0.01
1142.csv;1.0;0.01
361.csv;;0
1980.csv;1.0;0.01
1002.csv;1.0;0.02
4933.csv;1.0;0.01
847.csv;1.0;0.01
591.csv;;0
1554.csv;1.0;0.02
574.csv;1.0;0.01
2177.csv;1.0;0.02
4936.csv;1.0;0.01
4658.csv;;0
2486.csv;;0
322.csv;1.0;0.01
1241.csv;;0
4261.csv;1.0;0.03
4320.csv;1.0;0.01
4049.csv;;0
1516.csv;;0
197.csv;;0
2416.csv;1.0;0.02
697.csv;1.0;0.01
3857.csv;1.0;0.01
2832.csv;;0
3004.csv;;0
1752.csv;1.0;0.02
907.csv;1.0;0.01
4284.csv;1.0;0.03
3726.csv;1.0;0.02
339.csv;;0
4731.csv;1.0;0.01
2821.csv;1.0;0.02
2740.csv;;0
848.csv;1.0;0.01
3987.csv;;0
473.csv;1.0;0.01
4145.csv;1.0;0.01
1988.csv;;0
1638.csv;1.0;0.02
3178.csv;;0
4210.csv;1.0;0.02
3686.csv;1.0;0.04
2360.csv;1.0;0.02
2946.csv;1.0;0.02
1195.csv;;0
909.csv;1.0;0.01
403.csv;;0
367.csv;1.0;0.01
1130.csv;1.0;0.06
4680.csv;;0
2618.csv;;0
3720.csv;1.0;0.01
3593.csv;1.0;0.02
2804.csv;;0
2511.csv;1.0;0.03
3264.csv;1.0;0.02
2765.csv;1.0;0.01
3861.csv;1.0;0.02
2969.csv;;0
880.csv;;0
688.csv;;0
2898.csv;1.0;0.02
2269.csv;1.0;0.01
239.csv;;0
1682.csv;;0
1031.csv;1.0;0.03
1050.csv;;0
4202.csv;1.0;0.01
495.csv;;0
1202.csv;1.0;0.02
879.csv;1.0;0.02
1974.csv;1.0;0.01
4394.csv;1.0;0.02
461.csv;1.0;0.01
3302.csv;;0
2732.csv;;0
1848.csv;;0
836.csv;1.0;0.01
4737.csv;;0
2893.csv;;0
2708.csv;;0
1153.csv;;0
1918.csv;;0
4572.csv;1.0;0.01
3273.csv;1.0;0.04
3362.csv;;0
4684.csv;;0
3199.csv;1.0;0.02
3661.csv;1.0;0.01
160.csv;1.0;0.02
52.csv;1.0;0.02
3953.csv;1.0;0.01
687.csv;;0
235.csv;1.0;0.01
3996.csv;1.0;0.03
2037.csv;;0
3359.csv;1.0;0.01
860.csv;1.0;0.01
2498.csv;1.0;0.01
3538.csv;;0
2914.csv;;0
276.csv;1.0;0.03
1631.csv;;0
206.csv;1.0;0.01
4847.csv;;0
151.csv;1.0;0.01
4355.csv;;0
1349.csv;1.0;0.01
2209.csv;1.0;0.01
2160.csv;1.0;0.02
1769.csv;1.0;0.02
47.csv;1.0;0.03
3952.csv;1.0;0.01
140.csv;1.0;0.01
4701.csv;;0
2768.csv;;0
3442.csv;1.0;0.03
807.csv;;0
2933.csv;;0
4892.csv;1.0;0.01
78.csv;1.0;0.01
4878.csv;1.0;0.01
4446.csv;1.0;0.03
4432.csv;;0
1723.csv;1.0;0.02
269.csv;1.0;0.02
3225.csv;;0
3489.csv;1.0;0.01
1357.csv;1.0;0.02
174.csv;1.0;0.03
3669.csv;1.0;0.02
3417.csv;1.0;0.02
3722.csv;1.0;0.02
4496.csv;;0
2286.csv;1.0;0.02
3008.csv;1.0;0.01
2337.csv;;0
1239.csv;1.0;0.01
2043.csv;;0
2121.csv;1.0;0.01
2255.csv;1.0;0.02
2728.csv;1.0;0.01
2972.csv;1.0;0.01
88.csv;1.0;0.01
642.csv;;0
4530.csv;1.0;0.02
3755.csv;1.0;0.02
2107.csv;;0
3769.csv;;0
4078.csv;1.0;0.02
3322.csv;1.0;0.04
4967.csv;1.0;0.01
1048.csv;1.0;0.01
271.csv;1.0;0.01
2814.csv;1.0;0.02
669.csv;1.0;0.02
2562.csv;;0
918.csv;;0
3802.csv;;0
4568.csv;;0
164.csv;1.0;0.05
67.csv;1.0;0.04
3884.csv;;0
1903.csv;;0
2527.csv;1.0;0.02
3180.csv;;0
4493.csv;1.0;0.02
2627.csv;1.0;0.02
2512.csv;1.0;0.02
3961.csv;;0
1391.csv;;0
597.csv;;0
356.csv;1.0;0.02
2597.csv;;0
2879.csv;1.0;0.02
3158.csv;;0
4186.csv;1.0;0.01
932.csv;1.0;0.01
1733.csv;;0
3806.csv;;0
1175.csv;1.0;0.02
3966.csv;1.0;0.04
2657.csv;1.0;0.02
953.csv;;0
671.csv;;0
1024.csv;;0
4233.csv;;0
3965.csv;;0
1046.csv;1.0;0.04
752.csv;;0
1327.csv;1.0;0.01
4334.csv;1.0;0.02
1038.csv;1.0;0.01
3239.csv;;0
955.csv;1.0;0.04
2565.csv;1.0;0.01
3836.csv;;0
3384.csv;1.0;0.02
1680.csv;1.0;0.02
434.csv;1.0;0.01
761.csv;1.0;0.03
1868.csv;1.0;0.02
1302.csv;1.0;0.02
132.csv;;0
3063.csv;1.0;0.01
2520.csv;1.0;0.01
895.csv;;0
2395.csv;;0
1347.csv;;0
2589.csv;1.0;0.01
4981.csv;;0
663.csv;;0
786.csv;;0
412.csv;;0
4036.csv;;0
4702.csv;;0
2852.csv;;0
2292.csv;;0
1705.csv;1.0;0.01
1911.csv;;0
3251.csv;1.0;0.01
4062.csv;1.0;0.02
878.csv;1.0;0.03
4661.csv;;0
4163.csv;1.0;0.02
3758.csv;;0
2685.csv;1.0;0.03
3666.csv;1.0;0.01
4927.csv;;0
1707.csv;;0
1359.csv;1.0;0.03
1960.csv;1.0;0.01
1503.csv;;0
2438.csv;;0
3124.csv;1.0;0.02
2017.csv;1.0;0.02
2984.csv;;0
4611.csv;;0
499.csv;;0
3985.csv;1.0;0.02
4973.csv;;0
937.csv;1.0;0.07
1651.csv;;0
1257.csv;1.0;0.02
2533.csv;1.0;0.03
182.csv;;0
4471.csv;;0
2741.csv;1.0;0.02
3376.csv;;0
3066.csv;1.0;0.01
2145.csv;1.0;0.03
4730.csv;1.0;0.01
795.csv;;0
3385.csv;1.0;0.03
4029.csv;1.0;0.01
1174.csv;1.0;0.02
1588.csv;;0
1716.csv;;0
993.csv;1.0;0.02
916.csv;;0
3133.csv;;0
2463.csv;1.0;0.02
4371.csv;1.0;0.03
4342.csv;;0
4030.csv;1.0;0.01
4112.csv;1.0;0.02
3973.csv;1.0;0.01
1521.csv;;0
3620.csv;1.0;0.03
1839.csv;;0
4691.csv;;0
2103.csv;;0
4642.csv;1.0;0.03
2156.csv;1.0;0.01
3564.csv;1.0;0.02
331.csv;1.0;0.01
36.csv;;0
223.csv;1.0;0.02
1271.csv;1.0;0.01
646.csv;1.0;0.02
2839.csv;1.0;0.01
2367.csv;;0
4499.csv;1.0;0.01
2770.csv;;0
732.csv;1.0;0.03
4455.csv;;0
2568.csv;;0
1338.csv;;0
3904.csv;;0
2200.csv;1.0;0.02
3334.csv;1.0;0.02
1145.csv;;0
3962.csv;1.0;0.03
693.csv;;0
1600.csv;1.0;0.01
3395.csv;1.0;0.05
3850.csv;;0
3984.csv;1.0;0.01
2450.csv;1.0;0.01
3647.csv;1.0;0.03
272.csv;;0
3777.csv;;0
2187.csv;1.0;0.01
1825.csv;1.0;0.02
2061.csv;;0
3705.csv;;0
1889.csv;1.0;0.01
452.csv;;0
2540.csv;1.0;0.02
1006.csv;;0
2090.csv;1.0;0.03
4361.csv;;0
3972.csv;1.0;0.03
2521.csv;;0
2207.csv;1.0;0.02
2930.csv;1.0;0.02
4034.csv;;0
1378.csv;1.0;0.02
